0 0 0 0 0 0
0.005 0 9.23465e-53 0.00260912 -0.00210514 -0.00488694
0.01 0 8.53018e-52 0.00519901 -0.00422583 -0.00976185
0.015 0 7.67629e-51 0.00778738 -0.00634005 -0.0146164
0.02 0 6.80459e-50 0.0103548 -0.00843155 -0.0194362
0.025 0 5.94185e-49 0.0128859 -0.0104881 -0.0242092
0.03 0 5.11056e-48 0.0153678 -0.0125252 -0.0289169
0.035 0 4.32911e-47 0.0178085 -0.0145597 -0.0335763
0.04 0 3.61133e-46 0.0201668 -0.0165544 -0.0381595
0.045 0 2.96638e-45 0.0224337 -0.0185018 -0.0426363
0.05 0 2.399e-44 0.0246189 -0.0203959 -0.0470294
0.055 0 1.90999e-43 0.026693 -0.0222553 -0.0513096
0.06 0 1.49684e-42 0.0286515 -0.0240868 -0.0554644
0.065 0 1.15456e-41 0.0305056 -0.0258551 -0.0595002
0.07 0 8.76395e-41 0.0322718 -0.0275487 -0.0634047
0.075 0 6.54595e-40 0.0339266 -0.0291754 -0.0671767
0.08 0 4.81037e-39 0.0355083 -0.0307551 -0.0708093
0.085 0 3.47747e-38 0.0370383 -0.032286 -0.0743113
0.09 0 2.47267e-37 0.0384974 -0.0337232 -0.0776718
0.095 0 1.72914e-36 0.0399009 -0.0350693 -0.0808693
0.1 0 1.18903e-35 0.0412626 -0.0363462 -0.0838926
0.105 0 8.03886e-35 0.0425637 -0.0375534 -0.0867271
0.11 0 5.34277e-34 0.0437626 -0.0386954 -0.0893418
0.115 0 3.49015e-33 0.0448837 -0.0397268 -0.0917155
0.12 0 2.24057e-32 0.045895 -0.040649 -0.0938675
0.125 0 1.41333e-31 0.0467554 -0.0414965 -0.0957676
0.13 0 8.7583e-31 0.0474851 -0.0422744 -0.0974115
0.135 0 5.33112e-30 0.0480938 -0.0429581 -0.0988505
0.14 0 3.18685e-29 0.0485649 -0.0435116 -0.100093
0.145 0 1.87055e-28 0.0489105 -0.043964 -0.101144
0.15 0 1.07786e-27 0.0491881 -0.0443384 -0.102007
0.155 0 6.09613e-27 0.0493746 -0.044617 -0.102692
0.16 0 3.38345e-26 0.049466 -0.0447975 -0.10319
0.165 0 1.84242e-25 0.0494917 -0.044845 -0.103483
0.17 0 9.84123e-25 0.0494288 -0.0447708 -0.103563
0.175 0 5.1552e-24 0.0492357 -0.0446284 -0.103392
0.18 0 2.64776e-23 0.0489152 -0.0443851 -0.102949
0.185 0 1.33305e-22 0.0484763 -0.0440074 -0.102266
0.19 0 6.5772e-22 0.047885 -0.0434999 -0.101361
0.195 0 3.17947e-21 0.0471623 -0.0428884 -0.1002
0.2 0 1.50547e-20 0.0463478 -0.0421778 -0.0987756
0.205 0 6.98034e-20 0.0454424 -0.0413436 -0.0971347
0.21 0 3.16842e-19 0.0444545 -0.0403913 -0.0952832
0.215 0 1.40749e-18 0.0434019 -0.0392963 -0.0931934
0.22 0 6.11714e-18 0.0422764 -0.0380756 -0.0908619
0.225 0 2.60025e-17 0.0410547 -0.0367689 -0.0882878
0.23 0 1.08069e-16 0.0397224 -0.0353277 -0.0854822
0.235 0 4.3899e-16 0.0382787 -0.0337464 -0.0824883
0.24 0 1.74228e-15 0.0367236 -0.0320602 -0.0793404
0.245 0 6.75349e-15 0.0350733 -0.0302606 -0.0760119
0.25 0 2.55571e-14 0.0333403 -0.0283478 -0.0725274
0.255 0 9.43814e-14 0.0315575 -0.0263444 -0.0689521
0.26 0 3.39989e-13 0.0297447 -0.024258 -0.0652955
0.265 0 1.19412e-12 0.02787 -0.0220821 -0.061519
0.27 0 4.08717e-12 0.0259432 -0.0198303 -0.0576138
0.275 0 1.36261e-11 0.0239598 -0.0175423 -0.0536
0.28 0 4.42242e-11 0.0218938 -0.0152131 -0.0495047
0.285 0 1.3965e-10 0.0197354 -0.0128692 -0.0453316
0.29 0 4.28799e-10 0.0175376 -0.0105229 -0.0410926
0.295 0 1.27944e-09 0.0153155 -0.00815162 -0.0368069
0.3 0 3.70724e-09 0.0130534 -0.00578981 -0.0324686
0.305 0 1.04238e-08 0.0108026 -0.00347827 -0.0281211
0.31 0 2.84196e-08 0.00855549 -0.00120215 -0.023765
0.315 0 7.50697e-08 0.00627717 0.00107481 -0.0193521
0.32 0 1.9195e-07 0.00395753 0.00334278 -0.0148947
0.325 0 4.74651e-07 0.00161722 0.00558661 -0.0104115
0.33 0 1.13393e-06 -0.000744841 0.00779048 -0.00590404
0.335 0 2.61426e-06 -0.00311703 0.00998272 -0.00140195
0.34 0 5.80965e-06 -0.00545842 0.0121929 0.00308331
0.345 0 1.2429e-05 -0.00776103 0.014415 0.00753631
0.35 0 2.55631e-05 -0.0100249 0.0166264 0.0119484
0.355 0 5.04702e-05 -0.0122715 0.0188132 0.0163257
0.36 0 9.5501e-05 -0.0145176 0.0209752 0.0206752
0.365 0 0.000172898 -0.0167406 0.0231273 0.0249653
0.37 0 0.000298943 -0.0189434 0.0252441 0.0292148
0.375 0 0.000492698 -0.0211196 0.027288 0.033433
0.38 0 0.000772556 -0.0232167 0.0292501 0.0375741
0.385 0 0.00115036 -0.0252262 0.0311245 0.0416143
0.39 0 0.00162409 -0.0271811 0.0329061 0.0455164
0.395 0 0.00217193 -0.0290948 0.0345724 0.0493124
0.4 0 0.00275188 -0.0309409 0.0361653 0.0530175
0.405 0 0.00331085 -0.0327483 0.0376779 0.0566059
0.41 0 0.00380301 -0.0345036 0.0390687 0.0600838
0.415 0 0.00421094 -0.0361562 0.0403859 0.0634284
0.42 0 0.00455707 -0.0377044 0.0416474 0.0666309
0.425 0 0.0048937 -0.0391497 0.0428503 0.0697084
0.43 0 0.00527128 -0.040519 0.0439959 0.0726303
0.435 0 0.00570246 -0.0418166 0.0450457 0.0753436
