0.865 0.0027 0.0051633 0.00743559 0.00480921 -0.000188198
0.87 0.0026 0.00516428 0.00754419 0.00480722 -0.000186461
0.875 0.0025 0.00516004 0.00764053 0.00480638 -0.000185795
0.88 0.0024 0.00516364 0.00773126 0.00481822 -0.000189913
0.885 0.0023 0.00516327 0.00783172 0.00482186 -0.000188749
0.89 0.0022 0.00516063 0.00794387 0.00480756 -0.00018243
0.895 0.0021 0.00516419 0.0080448 0.00480421 -0.000191378
0.9 0.002 0.00516185 0.00813489 0.00481565 -0.000189068
0.905 0.0019 0.00516198 0.00822723 0.00481711 -0.000182073
0.91 0.0018 0.00516375 0.00833504 0.00481323 -0.00019129
0.915 0.0017 0.00516113 0.00844728 0.0048104 -0.000188609
0.92 0.0016 0.00516351 0.00854693 0.00480741 -0.000183479
0.925 0.0015 0.00516207 0.00863446 0.00481497 -0.000190126
0.93 0.0014 0.00516236 0.00872335 0.00481982 -0.000188179
0.935 0.0013 0.00516304 0.00882867 0.00480852 -0.000185217
0.94 0.0012 0.00516176 0.00894387 0.00480468 -0.000188816
0.945 0.0011 0.00516327 0.00905561 0.0048189 -0.000187739
0.95 0.001 0.00516182 0.00915007 0.00481828 -0.000186997
0.955 0.0009 0.00516303 0.0092318 0.00480505 -0.000187267
0.96 0.0008 0.00516213 0.0093126 0.00480921 -0.000187949
0.965 0.0007 0.00516273 0.00940671 0.00482033 -0.000187881
0.97 0.0006 0.00516237 0.00951624 0.00481282 -0.000186363
0.975 0.0005 0.00516256 0.00963342 0.00480552 -0.000188103
0.98 0.0004 0.00516248 0.0097418 0.00481453 -0.000188386
0.985 0.0003 0.0051625 0.00982504 0.00481825 -0.000185782
0.99 0.0002 0.0051625 0.00986997 0.00480842 -0.000188368
0.995 0.0001 0.0051625 0.00986997 0.00480842 -0.000188368
